ID,name,category,main_category,currency,deadline,goal,laudnched,pledged,state,backers,country,pledged,pledged_real,goal_real
1001502333,Pimax: The World's First 8K VR Headset,0.38,0.19,1,2017-11-03,200000.00,2017-09-19 19:02:23,4236618.49,1,5946,2.1,608194.00,4236618.49,200000.00
1001503577,i do it 4 oakland,0.41,0.4,1,2013-12-11,4800.00,2013-11-11 23:17:02,5080.20,1,102,2.1,5080.20,5080.20,4800.00
1001508135,Florida: A Broken Kingdom,0.58,0.3,1,2014-08-15,7000.00,2014-07-16 22:27:34,0.00,0,0,2.1,0.00,0.00,7000.00
1001513743,Help start Jacksonville's FIRST Paint Your Own Pottery Store,0.89,0.4,1,2014-11-04,8000.00,2014-09-25 00:57:10,100.00,0,1,2.1,100.00,100.00,8000.00
1001516983,Baby Boom Baby Bag,0.55,0.25,2,2013-09-28,1500.00,2013-08-28 18:58:44,279.00,0,12,1.1,434.35,447.80,2407.55
1001523858,Eu5.1ë,0.83,0.46,7,2017-04-17,7000.00,2017-02-26 23:55:38,10.00,0,1,7.1,0.00,0.53,371.71
1001524172,S4.1r Tissue,0.311,0.31,1,2011-07-24,6000.00,2011-06-09 14:43:02,6022.00,1,20,2.1,6022.00,6022.00,6000.00
1001527526,STAGNANT POOL enters post-production,0.16,0.37,4,2013-12-25,7500.00,2013-11-25 20:31:21,8422.00,1,96,4.1,8008.11,7897.60,7033.01
1001529115,I Am Pro-movement:,0.61,0.25,1,2016-02-15,20000.00,2015-12-17 23:37:18,1591.00,0,6,2.1,1591.00,1591.00,20000.00
1001529854,Billion Dollar Project,0.361,0.36,6.1,2016-01-16,200.00,2015-12-17 10:38:26,0.00,0,0,6.1,0.00,0.00,140.55
1001542282,You in a 5.1vel,0.51,0.3,3,2015-11-09,1000000.00,2015-09-10 23:03:21,10.00,0,1,3.1,11.18,10.76,1076403.09
1001543887,Peak View Brewing Company,0.57,0.24,1,2016-10-10,15000.00,2016-09-10 14:25:04,15018.00,1,145,2.1,1015.00,15018.00,15000.00
1001548662,6.1dience of Death (0),0.58,0.3,1,2015-04-17,4500.00,2015-03-03 00:58:03,0.00,0,0,2.1,0.00,0.00,4500.00
1001556760,Finding Black Love: The 0.27,0.27,0.37,1,2012-04-01,15000.00,2012-02-01 23:40:14,785.00,0,13,2.1,785.00,785.00,15000.00
1001560762,""" The Patch, Organics """,0.54,0.53,1,2014-12-23,65000.00,2014-11-23 03:21:18,50.00,0,2,2.1,50.00,50.00,65000.00
1001565620,Virtual Addiction Recovery Website & Phone App/ Saving life,0.67,0.19,1,2015-06-28,8500.00,2015-04-29 16:49:07,0.00,0,0,2.1,0.00,0.00,8500.00
1001566226,Fatnek Clothing Sublimation Series of T-shirts.,0.55,0.25,2,2013-08-01,600.00,2013-07-02 21:53:59,138.00,0,7,1.1,209.93,209.10,909.15
1001567779,Titanium Whiskey Glass - The EPIC Drinking Glass,0.28,0.36,1,2014-07-27,999.00,2014-06-27 17:24:06,13757.00,1,75,2.1,13757.00,13757.00,999.00
1001570537,WHAT CHILDREN DO - A Feature Length 0.84,0.84,0.37,1,2016-03-25,15000.00,2016-02-23 20:40:21,15040.33,1,192,2.1,15040.33,15040.33,15000.00
1001573862,College Spring Break Review,0.66,0.19,1,2015-03-28,9000.00,2015-02-26 19:35:55,0.00,0,0,2.1,0.00,0.00,9000.00
1001575705,Tall Tales: An evening of dance with ChoreoJoey,0.9,0.62,1,2016-08-07,3000.00,2016-07-21 05:18:26,5.00,0,1,2.1,0.00,5.00,3000.00
1001576108,Light Comes In,0.461,0.46,1,2016-06-25,7000.00,2016-05-28 07:33:13,7453.00,1,138,2.1,7336.00,7453.00,7000.00
1001578248,WOOD FIRED OVEN FOR OUR GROWING COMMUNITY,0.44,0.24,3,2015-11-21,20000.00,2015-10-22 23:10:38,185.00,0,9,3.1,210.14,195.73,21159.99
100158537,The Traps - 2nd Record Vinyl Release,0.1,0.46,2,2015-08-01,2000.00,2015-06-09 13:59:01,2712.00,1,80,1.1,4140.00,4208.17,3103.37
1001591110,Rocky Horror Saved My Life - A Fan 0.27,0.27,0.37,1,2013-11-01,50000.00,2013-09-02 02:06:49,66554.56,1,665,2.1,66554.56,66554.56,50000.00
1001600663,CLEX - 4 in 1 Smart Device (0),0.5,0.19,1,2016-07-18,50000.00,2016-06-13 22:56:06,5650.00,0,22,2.1,5650.00,5650.00,50000.00
100161658,Songs of the Damned Jake Brock's Latest Album.,0.17,0.46,1,2012-10-13,15000.00,2012-08-24 15:28:07,130.00,0,4,2.1,130.00,130.00,15000.00
100162622,Cir4.1 Vitae requests crowd fundage to record our full length album... TO VINYL!!!,0.1,0.46,1,2009-11-01,2000.00,2009-08-06 23:19:55,80.00,0,4,2.1,80.00,80.00,2000.00
1001639879,Stiletto Red's New EP,0.17,0.46,1,2014-07-12,3500.00,2014-06-12 01:24:01,1005.00,0,19,2.1,1005.00,1005.00,3500.00
1001639910,Bucks County: the Movie,0.371,0.37,1,2011-04-12,10000.00,2011-02-25 17:34:45,0.00,0,0,2.1,0.00,0.00,10000.00
1001650469,LazerShirts! 5.1t J2.1t A5.1ther Shirt,0.361,0.36,1,2011-10-01,7000.00,2011-09-01 20:44:42,8952.22,1,207,2.1,8952.22,8952.22,7000.00
1001656127,"Country Christian album titled ""I Believe""",0.11,0.46,1,2013-11-13,5000.00,2013-10-28 16:41:11,140.00,0,4,2.1,140.00,140.00,5000.00
1001664105,Colors Do-it-Yourself 0.42 Party,0.42,0.4,1,2017-11-06,500.00,2017-10-16 19:27:29,0.00,0,0,2.1,0.00,0.00,500.00
1001685760,Wholesters- A new way to Whold your things!,0.55,0.25,1,2011-05-29,1.00,2011-04-29 01:03:16,566.00,1,3,2.1,566.00,566.00,1.00
1001687258,Stamped,0.67,0.19,1,2016-01-22,500.00,2015-11-23 15:36:49,0.00,0,0,2.1,0.00,0.00,500.00
1001689284,STEER: A Wearable Device That 4.1n Save Your Life,0.75,0.19,3,2017-07-31,5000.00,2017-07-20 16:11:56,32374.00,1,287,3.3,3253.95,38421.55,5934.01
1001696224,Ripple Analysis: Bringing 0.52 to Life,0.28,0.36,1,2014-05-15,40000.00,2014-04-22 17:47:55,326.00,0,4,2.1,326.00,326.00,40000.00
1001704257,Croc2Pop - Where kids manage dad's digital addiction,0.67,0.19,1,2014-08-20,1000.00,2014-07-21 21:25:58,0.00,0,0,2.1,0.00,0.00,1000.00
1001708060,4.1rolina's Hottest,0.39,0.37,1,2016-03-08,500000.00,2016-01-08 03:05:04,0.00,0,0,2.1,0.00,0.00,500000.00
100171056,TULIPS,0.311,0.31,1,2014-12-19,18000.00,2014-11-12 21:35:13,18625.00,1,167,2.1,18625.00,18625.00,18000.00
1001711592,Ignis Fatu2.1 Comic Project,0.54,0.53,1,2014-04-11,1000.00,2014-03-12 17:05:26,1.00,0,1,2.1,1.00,1.00,1000.00
1001714289,HoodRatz,0.16,0.37,1,2012-06-26,800.00,2012-05-30 23:40:22,1072.00,1,18,2.1,1072.00,1072.00,800.00
1001723373,Kingdom: The Space Exploration RPG,0.15,0.35,1,2013-01-27,6000.00,2012-11-28 23:48:07,4636.00,0,76,2.1,4636.00,4636.00,6000.00
1001726950,Leonard Hodgins - Components,0.1,0.46,4,2015-05-22,3500.00,2015-04-07 22:00:52,51.00,0,2,4.1,40.87,41.80,2868.85
1001732009,DotPen : Redefines drawing and writing for smart devices,0.28,0.36,1,2014-08-09,25000.00,2014-06-30 21:17:10,39693.00,0,647,2.1,39693.00,39693.00,25000.00
100173367,"Deluxe RPG ""Handbrain"" Screen",0.15,0.35,1,2017-06-02,19400.00,2017-05-15 15:35:26,37522.00,1,1053,2.1,111.00,37522.00,19400.00
100173829,La Press: Make Soap at Home in 2 minutes. 5.1 Chemi4.1ls!,0.5,0.19,4,2017-11-11,40000.00,2017-09-12 05:11:01,0.00,0,0,4.1,86.46,0.00,31343.05
1001751835,C R O S S T O W N  - help 2.1 finish our feature film,0.22,0.37,1,2012-12-21,12500.00,2012-11-06 20:33:20,12857.00,1,32,2.1,12857.00,12857.00,12500.00
1001762923,Spicing it Up at Whipped & Beaten Culinary Works,0.41,0.24,1,2013-03-21,2500.00,2013-02-19 16:02:28,3712.00,1,125,2.1,3712.00,3712.00,2500.00
1001768094,Grilling with Beer cookbook,0.53,0.3,1,2011-03-28,28000.00,2011-01-27 04:47:46,3775.00,0,40,2.1,3775.00,3775.00,28000.00
1001778275,The Womanhood Short Film Fundraiser,0.16,0.37,1,2011-06-19,500.00,2011-05-15 16:53:11,600.00,1,25,2.1,600.00,600.00,500.00
1001780885,Sunrise Diaries,0.42,0.4,1,2012-12-14,5500.00,2012-11-14 17:34:18,7498.77,1,118,2.1,7498.77,7498.77,5500.00
1001786083,Me and my Tommy,0.53,0.3,1,2015-05-08,25000.00,2015-03-09 17:08:23,0.00,0,0,2.1,0.00,0.00,25000.00
1001787855,"First Solo exhibition in a recognised gallery, next step up!",0.29,0.4,9,2015-05-10,10900.00,2015-04-01 22:08:55,11066.00,1,26,3.3,8298.24,8226.90,8103.49
1001796633,Bromotion,0.27,0.37,1,2012-08-10,4000.00,2012-07-07 02:09:14,296.00,0,12,2.1,296.00,296.00,4000.00
100181036,FILM PROJECT:  A HISTORY OF COMING OUT,0.27,0.37,1,2013-07-21,20000.00,2013-06-21 22:31:28,756.00,0,9,2.1,756.00,756.00,20000.00
1001813414,Off grid electricity (0),0.28,0.36,6.1,2016-07-03,15000.00,2016-05-29 05:57:49,217.00,0,7,6.1,156.69,163.07,11272.26
1001814122,Savage Thunders4.1pe!,0.15,0.35,1,2015-06-20,7500.00,2015-05-17 17:49:01,9125.00,1,182,2.1,9125.00,9125.00,7500.00
1001817414,THE MC TYPE: BAD TATTOOS VOL. 3,0.64,0.46,1,2013-06-20,1000.00,2013-05-21 19:19:16,1221.00,1,54,2.1,1221.00,1221.00,1000.00
1001820357,5.1 Man Is An Island,0.16,0.37,1,2014-01-05,25000.00,2013-11-21 00:10:50,25712.00,1,148,2.1,25712.00,25712.00,25000.00
100182282,Completion of the history of Kent,0.53,0.3,2,2013-11-24,30000.00,2013-10-25 13:50:55,11.00,0,1,1.1,17.81,17.98,49034.03
1001823329,Grandkids Record a Full-length Album!,0.1,0.46,1,2011-12-06,7500.00,2011-11-05 22:21:10,8739.01,1,145,2.1,8739.01,8739.01,7500.00
10018239,Borders,0.84,0.37,2,2016-04-08,3500.00,2016-02-25 17:40:34,40.00,0,2,1.1,55.93,56.30,4926.39
1001838811,FIREWATER,0.16,0.37,1,2012-04-11,750.00,2012-03-15 21:16:40,865.00,1,20,2.1,865.00,865.00,750.00
1001839289,Annul2.1: Ring of Light,0.27,0.37,1,2012-03-12,1000.00,2012-02-11 13:57:50,91.00,0,6,2.1,91.00,91.00,1000.00
1001842762,Gospel 0.8 Independant Artist - CD Project,0.461,0.46,1,2011-06-18,7000.00,2011-05-19 21:34:49,100.00,0,1,2.1,100.00,100.00,7000.00
1001846249,Ugly 4.1rtoons (Poorly Drawn) for Miserable 0.71!,0.54,0.53,1,2016-11-10,5000.00,2016-10-11 17:20:41,20.00,0,3,2.1,0.00,20.00,5000.00
1001856035,The Daisy Dare Project (0),0.33,0.4,1,2011-12-10,2000.00,2011-11-04 23:49:23,0.00,0,0,2.1,0.00,0.00,2000.00
1001857288,Occupy the Left Forum Zine,0.211,0.21,1,2012-04-12,1287.00,2012-03-13 01:45:25,227.00,0,9,2.1,227.00,227.00,1287.00
1001863639,Last Man Standing - 4.1rd/board Game Survival,0.15,0.35,2,2016-10-24,3500.00,2016-08-25 18:13:25,45.00,0,1,1.1,59.30,54.67,4251.91
1001878319,DANCING CLASSROOMS GRVA 2013,0.621,0.62,1,2013-02-10,6000.00,2013-01-11 13:37:11,6000.00,1,63,2.1,6000.00,6000.00,6000.00
100188605,Daily Bread: Stories from Rural Greece,0.311,0.31,1,2015-03-19,10000.00,2015-02-17 19:45:23,10290.00,1,61,2.1,10290.00,10290.00,10000.00
1001892879,Monsters - A Short film by Christina Morris,0.16,0.37,1,2017-08-27,2500.00,2017-08-02 07:20:02,2575.00,1,14,2.1,20.00,2575.00,2500.00
1001899204,Black Knight Brick Built BBQ Grill,0.41,0.24,2,2014-10-09,15000.00,2014-08-25 19:19:14,0.00,0,0,1.1,0.00,0.00,24051.18
1001904214,MKP - The Smart & Versatile Touch Screen Keyboard For All,0.5,0.19,2,2015-06-21,1700000.00,2015-04-22 22:40:38,970.00,0,4,1.1,1444.02,1525.47,2673502.45
1001904397,Boating with Clyde: Adventures on the Puget 0.461,0.16,0.37,1,2011-03-06,7500.00,2011-01-20 03:50:44,8294.63,1,116,2.1,8294.63,8294.63,7500.00
1001916592,Beyond the Victory recording their debut EP,0.17,0.46,1,2012-11-14,800.00,2012-09-25 03:26:57,815.00,1,14,2.1,815.00,815.00,800.00
1001923268,DayStay,0.67,0.19,1,2017-06-25,15000.00,2017-05-26 17:33:40,30.00,0,6,2.1,0.00,30.00,15000.00
1001924624,THE LEAGUE OF HO5.1R,0.54,0.53,1,2012-10-23,60000.00,2012-08-24 07:09:47,320.00,0,6,2.1,320.00,320.00,60000.00
100194308,making more bringpacks,0.28,0.36,1,2014-09-15,15000.00,2014-08-16 06:00:13,935.00,0,23,2.1,935.00,935.00,15000.00
1001951313,Projecteo: The tiny Instagram projector.,0.28,0.36,1,2012-12-19,18000.00,2012-11-14 12:19:49,87207.50,1,2789,2.1,87207.50,87207.50,18000.00
100196479,Digital Aristocracy: A Commoner's Guide to Digital Riches,0.53,0.3,1,2012-05-29,2000.00,2012-05-09 19:17:25,0.00,0,0,2.1,0.00,0.00,2000.00
1001967967,It's Time to Move On,0.18,0.4,1,2017-06-14,2500.00,2017-05-15 16:28:45,185.00,0,8,2.1,0.00,185.00,2500.00
1001973436,"Lazy Glamour: Eco-Underwear - soft, s2.1tainable, and 2.1-made",0.55,0.25,1,2014-04-17,20000.00,2014-03-18 21:28:18,1034.00,0,21,2.1,1034.00,1034.00,20000.00
1001975568,Saber 0.3610.61,0.61,0.25,1,2017-03-17,500.00,2017-02-15 22:16:57,0.00,0,0,2.1,0.00,0.00,500.00
1001979324,4.1pturing the Soul of a Town,0.27,0.37,1,2017-11-30,10000.00,2017-10-21 00:00:14,2935.00,0,44,2.1,336.00,2935.00,10000.00
1001981525,YOU - soft organic cotton underwear that gives back.,0.61,0.25,2,2017-12-11,20000.00,2017-11-10 19:01:10,20339.00,1,213,1.1,1435.92,27208.27,26754.78
1001988165,StoryBox - What will you make today?,0.33,0.4,1,2014-02-06,3000.00,2014-01-07 14:46:31,1189.00,0,29,2.1,1189.00,1189.00,3000.00
1001989065,Cyberines #1,0.14,0.53,1,2014-11-16,550.00,2014-10-26 20:29:05,3318.00,1,149,2.1,3318.00,3318.00,550.00
1001991458,Poems For Apostates & tales of a young Scientologist,0.79,0.3,1,2014-05-31,10000.00,2014-05-01 17:47:49,101.00,0,2,2.1,101.00,101.00,10000.00
1001994928,Screening of Mr Turner,0.84,0.37,2,2015-03-15,175.00,2015-01-31 11:38:54,41.00,0,5,1.1,61.79,60.90,259.93
1002004487,Senior Project Short Film: Home,0.16,0.37,1,2012-09-19,3000.00,2012-08-15 03:42:20,165.00,0,5,2.1,165.00,165.00,3000.00
1002005884,Treasure Trapped,0.27,0.37,2,2013-01-05,5500.00,2012-12-06 14:04:39,5539.69,1,116,1.1,8927.74,8932.68,8868.68
1002007289,Suburban Daze,0.22,0.37,1,2013-11-25,25000.00,2013-10-26 01:12:44,1185.00,0,16,2.1,1185.00,1185.00,25000.00
1002027893,Flyover Farm,0.41,0.24,1,2012-05-07,5500.00,2012-04-16 08:36:41,6510.00,1,133,2.1,6510.00,6510.00,5500.00
1002029488,FOC2.1 ON THE FANS: Lions Tour 2017,0.53,0.3,2,2017-05-20,15000.00,2017-04-20 13:07:50,40.00,0,2,1.1,32.07,51.36,19261.39
1002031061,Zero Dark Thirty: Watches that make a difference,0.28,0.36,1,2017-02-10,35000.00,2017-01-01 07:06:04,9123.00,0,69,2.1,1008.00,9123.00,35000.00
1002042898,Baby Names 5.1T to Name Your Newborn,0.53,0.3,1,2015-09-14,3000.00,2015-08-05 21:42:58,80.00,0,2,2.1,80.00,80.00,3000.00
1002045558,0.93ful: A Lesbian Mormon Story,0.27,0.37,1,2017-06-30,14500.00,2017-05-01 17:16:23,14875.00,1,106,2.1,1635.00,14875.00,14500.00
1002058532,LAZER EDGE Series eBike - Starting at $499!,0.191,0.19,1,2016-04-22,10000.00,2016-03-08 23:50:06,17771.00,1,27,2.1,17771.00,17771.00,10000.00
1002058739,Ameri4.1n Dart Football - Where You 4.1n be the Quarterback!!,0.6,0.35,1,2012-07-01,6055.00,2012-05-17 14:46:48,0.00,0,0,2.1,0.00,0.00,6055.00
1002071867,InteliShake - Smart sports drinks bottle + built-in storage,0.28,0.36,1,2014-11-13,20000.00,2014-10-13 10:24:42,20563.00,1,244,2.1,20563.00,20563.00,20000.00
100207951,Face-To-Face: Short Film (0),0.16,0.37,1,2012-07-14,600.00,2012-06-27 02:33:00,10.00,0,1,2.1,10.00,10.00,600.00
1002085616,Bailey the Golden Retriever 4.1lendar,0.92,0.31,1,2014-12-11,3000.00,2014-11-25 20:56:19,797.00,0,27,2.1,797.00,797.00,3000.00
1002087593,Paintings and Portraits! (C2.1tom paintings),0.29,0.4,1,2014-11-20,350.00,2014-11-07 01:31:39,161.00,0,2,2.1,161.00,161.00,350.00
1002089437,The Spun Monkey Dyeworks and Lounge,0.42,0.4,1,2011-02-17,4000.00,2011-01-18 16:02:54,4600.00,1,76,2.1,4600.00,4600.00,4000.00
1002096459,Re2.1able Giant Coloring Poster in BLACK,0.28,0.36,4,2017-11-27,8000.00,2017-10-28 11:05:36,946.00,0,18,4.1,532.42,734.81,6214.07
1002098978,Lux3 – Wellness Lamp,0.28,0.36,3,2016-05-05,150000.00,2016-03-21 17:23:46,491.00,0,16,3.1,553.34,561.07,171405.06
1002100913,The Living Puppets: 5.1vel,0.58,0.3,1,2011-05-16,200.00,2011-04-16 22:26:09,0.00,0,0,2.1,0.00,0.00,200.00
1002105969,A Romantic Christmas,0.18,0.4,2,2012-12-09,200.00,2012-11-26 20:58:06,58.00,0,2,1.1,92.98,93.49,322.39
1002109548,Projects of Earth: And They 4.1ll 2.1 MONSTERS A Story of Bias,0.14,0.53,1,2017-09-11,800.00,2017-08-21 19:20:41,947.00,1,50,2.1,217.00,947.00,800.00
1002117681,"Yemanja 4.1ribbean Rest6.1rant, Bar, and Hostel",0.41,0.24,1,2012-09-21,15000.00,2012-08-22 18:29:37,16656.00,1,160,2.1,16656.00,16656.00,15000.00
1002117994,Eu4.1lypt2.1 Wear - Environmental Clothing Company,0.61,0.25,1,2015-11-27,1500.00,2015-10-28 20:34:44,0.00,0,0,2.1,0.00,0.00,1500.00
100212057,0.8 Funeral For Coney Island,0.44,0.4,1,2011-02-19,3000.00,2011-01-20 14:40:37,3005.33,1,46,2.1,3005.33,3005.33,3000.00
1002122038,"Self Ill2.1ion's ""Best Friend/Worst Enemy"" EP",0.17,0.46,1,2012-01-02,3000.00,2011-11-29 08:00:09,200.00,0,4,2.1,200.00,200.00,3000.00
1002125056,Blak.Woman.Dynamik-ReBoRn,0.13,0.59,1,2012-02-07,6500.00,2011-12-24 22:20:59,1810.00,0,21,2.1,1810.00,1810.00,6500.00
1002125164,4.12.1e 0.42 Gallery,0.42,0.4,1,2014-07-16,4000.00,2014-07-01 01:27:06,0.00,0,0,2.1,0.00,0.00,4000.00
100212849,"ThailandMike 5.1.1, Portfolio, hiccup tour guide & Sketchbook",0.211,0.21,1,2016-05-17,2500.00,2016-04-16 14:45:26,3184.00,1,27,2.1,3184.00,3184.00,2500.00
1002131859,Midwest Side Stories,0.11,0.46,1,2016-09-12,20.00,2016-08-10 16:47:26,5075.00,1,152,2.1,1380.00,5075.00,20.00
1002132449,Pentimento a documentary about Rene Gimpel ,0.27,0.37,1,2011-01-20,22000.00,2010-12-21 05:50:06,0.00,0,0,2.1,0.00,0.00,22000.00
1002132537,Mike More5.1 Group - Fall 2011 Release,0.8,0.46,1,2011-05-15,8000.00,2011-04-08 15:56:53,9137.00,1,106,2.1,9137.00,9137.00,8000.00
1002133517,SANSIN_Band EP,0.17,0.46,1,2015-08-01,400.00,2015-07-02 01:51:05,0.00,0,0,2.1,0.00,0.00,400.00
1002139381,Tales from Sheepland: from the imagination of a child,0.29,0.3,1,2014-09-09,2000.00,2014-07-31 00:54:00,2522.00,1,51,2.1,2522.00,2522.00,2000.00
1002139540,The Kindness of Strangers,0.53,0.3,1,2014-09-15,3021.00,2014-08-31 20:40:19,113.00,0,5,2.1,113.00,113.00,3021.00
1002140523,Maybe It's Poison,0.15,0.35,1,2017-10-21,25000.00,2017-09-21 17:00:19,7069.00,0,191,2.1,3874.00,7069.00,25000.00
1002151750,Smart Dive Buddy: Smartphone Dive 4.1mera & Computer,0.38,0.19,1,2014-07-26,15000.00,2014-06-26 07:50:37,3877.00,0,34,2.1,3877.00,3877.00,15000.00
1002181673,Final 0.9 8 (VIII) - What Happened Next?,0.58,0.3,2,2017-06-26,20000.00,2017-04-28 21:03:48,40.00,0,4,1.1,30.88,51.91,25956.16
1002182970,iPhone Skin Made From Real Apple Wood,0.28,0.36,1,2012-06-28,500.00,2012-05-29 16:48:45,838.01,1,31,2.1,838.01,838.01,500.00
1002183790,The Man in the Field,0.84,0.37,2,2018-01-08,850.00,2017-12-21 11:19:18,413.00,1,11,1.1,13.39,563.32,1159.38
1002187988,Unmasking Mental Health Photographic Project (0),0.311,0.31,2,2013-05-16,300.00,2013-03-27 20:54:31,0.00,0,0,1.1,0.00,0.00,457.02
1002189572,GoalZidia | Let's Reach Our Goals Together,0.66,0.19,1,2015-04-23,18000.00,2015-03-19 21:01:22,410.00,0,4,2.1,410.00,410.00,18000.00
1002191351,Mongol 0.42 World Tour _ Save The 0.42,0.44,0.4,1,2015-02-18,25000.00,2015-01-19 11:47:04,1250.00,0,9,2.1,1250.00,1250.00,25000.00
1002191592,My Darling June,0.16,0.37,1,2012-09-25,600.00,2012-09-05 02:28:47,10.00,0,1,2.1,10.00,10.00,600.00
1002193030,"Monster Mob, the fun 4.1rd game for all the monster family.",0.23,0.35,2,2016-07-21,5000.00,2016-06-21 22:29:45,80.00,0,6,1.1,29.17,104.76,6547.50
1002193523,Blacklivesmatter Series,0.29,0.4,1,2015-03-19,1100.00,2015-02-17 17:34:54,0.00,0,0,2.1,0.00,0.00,1100.00
1002208176,Sorensen Glass Studio,0.42,0.4,1,2015-09-11,10000.00,2015-07-28 05:01:00,10050.00,1,32,2.1,10050.00,10050.00,10000.00
1002211518,FREE SUPERCOMPUTER,0.65,0.19,1,2014-11-11,98000.00,2014-10-04 02:46:26,1.00,0,1,2.1,1.00,1.00,98000.00
1002222234,Kings & Astron6.1ts 0.27,0.27,0.37,1,2012-08-06,7500.00,2012-06-22 02:14:25,691.00,0,21,2.1,691.00,691.00,7500.00
1002222363,"""M2.1IC OVER FAME"" (5.1 DIVA DJS) T-Shirt",0.42,0.4,1,2016-03-18,5000.00,2016-02-17 18:55:29,33.00,0,4,2.1,33.00,33.00,5000.00
1002226766,GLAMAZON: 0.51 4.1mpaign! (0),0.58,0.3,1,2014-08-09,16000.00,2014-06-10 23:15:37,375.00,0,5,2.1,375.00,375.00,16000.00
1002234028,æmp:dance / amiti perry + company,0.621,0.62,1,2011-05-30,3500.00,2011-05-18 20:06:41,3520.00,1,30,2.1,3520.00,3520.00,3500.00
100224840,Flutter & Flow Knitting Book,0.93,0.26,1,2017-03-01,2000.00,2017-02-13 16:42:14,2025.00,1,38,2.1,80.00,2025.00,2000.00
1002250421,Spiele für iOS und Android / 0.6 for Android and iOS,0.6,0.35,3,2015-06-24,2000.00,2015-06-03 17:12:38,1.00,0,1,3.2,1.09,1.12,2240.39
1002264833,Sci-Fi Janitors VS the Redbull Soapbox Race,0.39,0.37,1,2012-05-13,2500.00,2012-05-03 21:51:06,2708.00,1,40,2.1,2708.00,2708.00,2500.00
1002269200,Redemption,0.64,0.46,1,2013-04-11,2000.00,2013-03-12 17:27:11,0.00,0,0,2.1,0.00,0.00,2000.00
1002272545,Course: Make a Stunning 0.9 RPG with GameMaker Studio,0.6,0.35,1,2016-08-13,10200.00,2016-07-14 00:01:11,20709.50,1,1258,2.1,11973.50,20709.50,10200.00
100227845,Secret Behavior Magazine,0.2,0.3,1,2014-08-05,16000.00,2014-07-14 22:22:21,17563.00,1,136,2.1,17563.00,17563.00,16000.00
1002287054,Michale Graves “Vagabond Aco2.1tic” Extremely Limited Edition,0.17,0.46,1,2013-05-27,2500.00,2013-05-06 01:54:34,12413.00,1,240,2.1,12413.00,12413.00,2500.00
1002289150,Odyssey Skateboards L6.1nch,0.361,0.36,1,2014-12-20,700.00,2014-11-20 06:55:12,341.00,0,5,2.1,341.00,341.00,700.00
1002294238,PoolPooj,0.53,0.51,1,2015-09-03,15000.00,2015-08-04 17:38:06,0.00,0,0,2.1,0.00,0.00,15000.00
1002295749,Help Momma Root's Bake Shop Make The Big Move!,0.93,0.24,1,2017-06-30,5500.00,2017-05-31 03:06:33,275.00,0,2,2.1,0.00,275.00,5500.00
1002299677,A Dark Forest,0.14,0.53,2,2015-06-28,200.00,2015-05-14 16:00:06,1097.00,1,89,1.1,1719.14,1713.93,312.48
1002304874,Shoot For Thrill or Shoot To Kill? Politi4.1l 0.7,0.7,0.4,1,2015-04-01,500.00,2015-02-04 18:51:00,1745.00,1,23,2.1,1745.00,1745.00,500.00
100230798,The Structure,0.93,0.4,1,2015-03-19,1000.00,2015-02-17 12:07:49,0.00,0,0,2.1,0.00,0.00,1000.00
1002308373,Money Shot,0.371,0.37,1,2013-09-18,4000.00,2013-09-04 05:15:51,4279.00,1,60,2.1,4279.00,4279.00,4000.00
1002312219,Vagabond: The Search for My Homeless Father,0.27,0.37,1,2014-08-10,5000.00,2014-07-11 17:42:33,131.00,0,6,2.1,131.00,131.00,5000.00
1002342607,Earthreads...the Fabric of the Future,0.61,0.25,1,2016-05-01,13500.00,2016-04-01 05:33:22,1383.00,0,54,2.1,1383.00,1383.00,13500.00
1002344676,5.1! - A game of quick moves and stolen turns,0.15,0.35,4,2015-05-27,10000.00,2015-04-27 19:00:30,3969.00,0,120,4.1,3259.30,3189.75,8036.65
1002355670,"Amat3 Prose: A book of poetry, stories and original art.",0.18,0.4,1,2015-03-15,2300.00,2015-02-13 05:52:14,2455.00,1,58,2.1,2455.00,2455.00,2300.00
1002363227,Little Boy Wonder - A Short Film,0.371,0.37,1,2013-02-17,3250.00,2013-02-01 23:13:39,3606.00,1,43,2.1,3606.00,3606.00,3250.00
100236770,JUDGED...The Irreverent Party Game,0.6,0.35,1,2016-12-26,22500.00,2016-11-26 02:30:08,345.00,0,8,2.1,147.00,345.00,22500.00
1002368838,Starting A Herb Garden,0.41,0.24,6.1,2014-11-22,4500.00,2014-10-23 01:30:31,0.00,0,0,6.1,0.00,0.00,3835.01
1002371950,PHANTOM-LIMBED: A Romantic 0.84,0.371,0.37,1,2012-09-15,5000.00,2012-08-16 09:38:37,5975.00,1,40,2.1,5975.00,5975.00,5000.00
1002372799,The Comfy - The Blanket...That's A Sweatshirt!!,0.55,0.25,1,2017-10-29,50000.00,2017-09-29 01:46:27,1525.00,0,29,2.1,1060.00,1525.00,50000.00
1002379225,"The World's First Genuine, Intuitively-controlled Skateboard",0.191,0.19,1,2017-06-15,5000.00,2017-05-01 18:37:51,61416.00,0,103,2.1,13700.00,61416.00,5000.00
1002382304,Defenders of the Realm: Minions,0.15,0.35,1,2013-08-27,25000.00,2013-08-07 01:07:19,91972.50,1,622,2.1,91972.50,91972.50,25000.00
